"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9449","Проверить лейаут категорий","unauthorized","Fri Aug 22 07:30:20 UTC 2025","passed","Fri Aug 22 07:30:30 UTC 2025","","tests/UI/unauthorized/categories-page.spec.ts","",""
"","1348","Получить todo по id. Не существует id","challenges-API","Fri Aug 22 07:31:34 UTC 2025","passed","Fri Aug 22 07:31:36 UTC 2025","","tests/API/chalenger.spec.ts","",""
"","5819","Проверить лейаут таба - Главная","unauthorized","Fri Aug 22 07:30:21 UTC 2025","passed","Fri Aug 22 07:30:26 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","559","[GET] Hello c пустым name","learn-qa-API","Fri Aug 22 07:31:17 UTC 2025","passed","Fri Aug 22 07:31:17 UTC 2025","","tests/API/hello.spec.ts","",""
"","4154","Запрещено удаление чужого аккаунта","learn-qa-API","Fri Aug 22 07:31:21 UTC 2025","passed","Fri Aug 22 07:31:26 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","9824","Проверить доступность элементов развернутого меню для авторизованного пользователя","authorized","Fri Aug 22 07:31:38 UTC 2025","passed","Fri Aug 22 07:31:48 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","1510","Получить список challenger","challenges-API","Fri Aug 22 07:31:27 UTC 2025","passed","Fri Aug 22 07:31:29 UTC 2025","","tests/API/chalenger.spec.ts","",""
"","8485","Проверить лейаут таба - Первые шаги","unauthorized","Fri Aug 22 07:30:27 UTC 2025","passed","Fri Aug 22 07:30:35 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","7311","Проверить лейаут таба - Правила","unauthorized","Fri Aug 22 07:30:38 UTC 2025","passed","Fri Aug 22 07:30:45 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","4811","Проверить лейаут таба - Команда R","unauthorized","Fri Aug 22 07:30:39 UTC 2025","passed","Fri Aug 22 07:30:44 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","10577","Проверить модальное окно авторизации для неавторизованного пользователя","unauthorized","Fri Aug 22 07:31:25 UTC 2025","passed","Fri Aug 22 07:31:35 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","1279","Получить список todo","challenges-API","Fri Aug 22 07:31:30 UTC 2025","passed","Fri Aug 22 07:31:32 UTC 2025","","tests/API/chalenger.spec.ts","",""
"","8240","Проверить развернутое меню для неавторизованного пользователя","unauthorized","Fri Aug 22 07:30:58 UTC 2025","passed","Fri Aug 22 07:31:06 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","4285","Получить инфо о User по Id","learn-qa-API","Fri Aug 22 07:31:17 UTC 2025","passed","Fri Aug 22 07:31:21 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","7882","Проверить font-size кнопки ""Вход и регистрация""","unauthorized","Fri Aug 22 07:31:06 UTC 2025","passed","Fri Aug 22 07:31:14 UTC 2025","","tests/UI/unauthorized/main-page.spec.ts","",""
"","8435","Проверить доступность контента для авторизованного пользователя","authorized","Fri Aug 22 07:31:48 UTC 2025","passed","Fri Aug 22 07:31:56 UTC 2025","","tests/UI/authorized/subscriptions-page.spec.ts","",""
"","10694","Проверить доступность элементов попапа уведомлений для авторизованного пользователя","authorized","Fri Aug 22 07:31:38 UTC 2025","passed","Fri Aug 22 07:31:49 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","748","[GET] Hello без name","learn-qa-API","Fri Aug 22 07:31:16 UTC 2025","passed","Fri Aug 22 07:31:17 UTC 2025","","tests/API/hello.spec.ts","",""
"","7852","Проверить хедер для неавторизованного пользователя","unauthorized","Fri Aug 22 07:30:44 UTC 2025","passed","Fri Aug 22 07:30:52 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","1429","Запрещено удаление аккаунта","learn-qa-API","Fri Aug 22 07:31:26 UTC 2025","passed","Fri Aug 22 07:31:27 UTC 2025","Неавторизованный пользователь","tests/API/user.spec.ts","",""
"","3666","Получить userId после логина","learn-qa-API","Fri Aug 22 07:31:18 UTC 2025","passed","Fri Aug 22 07:31:21 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","9646","Проверить попап уведомлений для неавторизованного пользователя","unauthorized","Fri Aug 22 07:30:52 UTC 2025","passed","Fri Aug 22 07:31:02 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","7873","Переключить тему с темной на светлую","unauthorized","Fri Aug 22 07:31:02 UTC 2025","passed","Fri Aug 22 07:31:10 UTC 2025","","tests/UI/unauthorized/main-page.spec.ts","",""
"","7335","Проверить доступность контента для неавторизованного пользователя","unauthorized","Fri Aug 22 07:31:10 UTC 2025","passed","Fri Aug 22 07:31:17 UTC 2025","","tests/UI/unauthorized/subscriptions-page.spec.ts","",""
"","6884","Проверить лейаут таба - Монетизация","unauthorized","Fri Aug 22 07:30:35 UTC 2025","passed","Fri Aug 22 07:30:42 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","1407","Получить todo по id","challenges-API","Fri Aug 22 07:31:33 UTC 2025","passed","Fri Aug 22 07:31:34 UTC 2025","","tests/API/chalenger.spec.ts","",""
"","5161","Обновить данные своего аккаунта","learn-qa-API","Fri Aug 22 07:31:21 UTC 2025","passed","Fri Aug 22 07:31:27 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","7827","Проверить боковое меню для неавторизованного пользователя","unauthorized","Fri Aug 22 07:30:42 UTC 2025","passed","Fri Aug 22 07:30:50 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","1390","Получить список todo. Ошибка в endpoint","challenges-API","Fri Aug 22 07:31:32 UTC 2025","passed","Fri Aug 22 07:31:33 UTC 2025","","tests/API/chalenger.spec.ts","",""
"","7920","Проверить список добавления контента для неавторизованного пользователя","unauthorized","Fri Aug 22 07:30:50 UTC 2025","passed","Fri Aug 22 07:30:58 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","8640","Проверить табы категорий для неавторизованного пользователя","unauthorized","Fri Aug 22 07:30:45 UTC 2025","passed","Fri Aug 22 07:30:54 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","7697","Проверить лейаут таба - Как развивать канал","unauthorized","Fri Aug 22 07:30:30 UTC 2025","passed","Fri Aug 22 07:30:38 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","7418","Проверить доступность элементов меню пользователя в хедере для авторизованного пользователя","authorized","Fri Aug 22 07:31:47 UTC 2025","passed","Fri Aug 22 07:31:54 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","17956","Аутентификация","auth","Fri Aug 22 07:30:21 UTC 2025","passed","Fri Aug 22 07:30:38 UTC 2025","","tests/UI/auth.spec.ts","",""
"","875","[GET] Hello выводит переданный name","learn-qa-API","Fri Aug 22 07:31:15 UTC 2025","passed","Fri Aug 22 07:31:16 UTC 2025","","tests/API/hello.spec.ts","",""
"","8700","Проверить доступность элементов хедера для авторизованного пользователя","authorized","Fri Aug 22 07:31:38 UTC 2025","passed","Fri Aug 22 07:31:47 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
