"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Проверить доступность элементов развернутого меню для авторизованного пользователя","rutube-auth-UI","Mon Sep 15 20:10:15 UTC 2025","skipped","Mon Sep 15 20:10:15 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","8402","Аутентификация","auth","Mon Sep 15 20:04:30 UTC 2025","failed","Mon Sep 15 20:04:38 UTC 2025","","tests/UI/auth.spec.ts","",""
"","8240","Проверить список добавления контента для неавторизованного пользователя","rutube-unauth-UI","Mon Sep 15 20:05:25 UTC 2025","failed","Mon Sep 15 20:05:33 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","0","9. [POST] Создать todo c валидными данными","challenges-API","Mon Sep 15 20:10:15 UTC 2025","skipped","Mon Sep 15 20:10:15 UTC 2025","","tests/API/challenges.spec.ts","",""
"","8234","Проверить хедер для неавторизованного пользователя","rutube-unauth-UI","Mon Sep 15 20:05:25 UTC 2025","failed","Mon Sep 15 20:05:33 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","0","Проверить доступность элементов хедера для авторизованного пользователя","rutube-auth-UI","Mon Sep 15 20:10:15 UTC 2025","skipped","Mon Sep 15 20:10:15 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","30005","[GET] Hello c пустым name","learnqa-API","Mon Sep 15 20:06:42 UTC 2025","broken","Mon Sep 15 20:07:12 UTC 2025","","tests/API/hello.spec.ts","",""
"","8252","Проверить лейаут таба - Главная","rutube-unauth-UI","Mon Sep 15 20:04:30 UTC 2025","failed","Mon Sep 15 20:04:38 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","8253","Проверить лейаут таба - Первые шаги","rutube-unauth-UI","Mon Sep 15 20:04:48 UTC 2025","failed","Mon Sep 15 20:04:56 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","8241","Проверить попап уведомлений для неавторизованного пользователя","rutube-unauth-UI","Mon Sep 15 20:05:43 UTC 2025","failed","Mon Sep 15 20:05:51 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","8243","Проверить font-size кнопки ""Вход и регистрация""","rutube-unauth-UI","Mon Sep 15 20:06:02 UTC 2025","failed","Mon Sep 15 20:06:10 UTC 2025","","tests/UI/unauthorized/main-page.spec.ts","",""
"","8240","Переключить тему с темной на светлую","rutube-unauth-UI","Mon Sep 15 20:06:01 UTC 2025","failed","Mon Sep 15 20:06:09 UTC 2025","","tests/UI/unauthorized/main-page.spec.ts","",""
"","0","4. [GET] Получить список todo. Ошибка в end point.","challenges-API","Mon Sep 15 20:10:15 UTC 2025","skipped","Mon Sep 15 20:10:15 UTC 2025","","tests/API/challenges.spec.ts","",""
"","8227","Проверить лейаут таба - Как развивать канал","rutube-unauth-UI","Mon Sep 15 20:04:48 UTC 2025","failed","Mon Sep 15 20:04:57 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","8224","Проверить боковое меню для неавторизованного пользователя","rutube-unauth-UI","Mon Sep 15 20:05:07 UTC 2025","failed","Mon Sep 15 20:05:15 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","0","3. [GET] Получить список todo","challenges-API","Mon Sep 15 20:10:15 UTC 2025","skipped","Mon Sep 15 20:10:15 UTC 2025","","tests/API/challenges.spec.ts","",""
"","8257","Проверить лейаут категорий","rutube-unauth-UI","Mon Sep 15 20:04:30 UTC 2025","failed","Mon Sep 15 20:04:38 UTC 2025","","tests/UI/unauthorized/categories-page.spec.ts","",""
"","0","6. [GET] Получить todo по id. Не существует id.","challenges-API","Mon Sep 15 20:10:15 UTC 2025","skipped","Mon Sep 15 20:10:15 UTC 2025","","tests/API/challenges.spec.ts","",""
"","0","Проверить доступность элементов меню пользователя в хедере для авторизованного пользователя","rutube-auth-UI","Mon Sep 15 20:10:15 UTC 2025","skipped","Mon Sep 15 20:10:15 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","0","Проверить доступность элементов попапа уведомлений для авторизованного пользователя","rutube-auth-UI","Mon Sep 15 20:10:15 UTC 2025","skipped","Mon Sep 15 20:10:15 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","8243","Проверить табы категорий для неавторизованного пользователя","rutube-unauth-UI","Mon Sep 15 20:05:25 UTC 2025","failed","Mon Sep 15 20:05:33 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","30002","[GET] Hello выводит переданный name","learnqa-API","Mon Sep 15 20:06:41 UTC 2025","broken","Mon Sep 15 20:07:11 UTC 2025","","tests/API/hello.spec.ts","",""
"","0","Проверить доступность контента для авторизованного пользователя","rutube-auth-UI","Mon Sep 15 20:10:15 UTC 2025","skipped","Mon Sep 15 20:10:15 UTC 2025","","tests/UI/authorized/subscriptions-page.spec.ts","",""
"","0","7. [GET] Получить список выполненных заданий","challenges-API","Mon Sep 15 20:10:15 UTC 2025","skipped","Mon Sep 15 20:10:15 UTC 2025","","tests/API/challenges.spec.ts","",""
"","0","7. [GET] Получить список не выполненных заданий","challenges-API","Mon Sep 15 20:10:15 UTC 2025","skipped","Mon Sep 15 20:10:15 UTC 2025","","tests/API/challenges.spec.ts","",""
"","0","14. [POST] Создать todo. Слишком длинный content.","challenges-API","Mon Sep 15 20:10:15 UTC 2025","skipped","Mon Sep 15 20:10:15 UTC 2025","","tests/API/challenges.spec.ts","",""
"","30008","Получить инфо о User по Id","learnqa-API","Mon Sep 15 20:07:43 UTC 2025","broken","Mon Sep 15 20:08:13 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","0","15. [POST] Создать todo. Лишнее свойство в объекте todo.","challenges-API","Mon Sep 15 20:10:15 UTC 2025","skipped","Mon Sep 15 20:10:15 UTC 2025","","tests/API/challenges.spec.ts","",""
"","8259","Проверить доступность контента для неавторизованного пользователя","rutube-unauth-UI","Mon Sep 15 20:06:02 UTC 2025","failed","Mon Sep 15 20:06:10 UTC 2025","","tests/UI/unauthorized/subscriptions-page.spec.ts","",""
"","30002","[GET] Hello без name","learnqa-API","Mon Sep 15 20:06:42 UTC 2025","broken","Mon Sep 15 20:07:12 UTC 2025","","tests/API/hello.spec.ts","",""
"","8262","Проверить лейаут таба - Монетизация","rutube-unauth-UI","Mon Sep 15 20:04:49 UTC 2025","failed","Mon Sep 15 20:04:57 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","0","11. [POST] Создать todo. Слишком длинный title.","challenges-API","Mon Sep 15 20:10:15 UTC 2025","skipped","Mon Sep 15 20:10:15 UTC 2025","","tests/API/challenges.spec.ts","",""
"","30002","Запрещено удаление чужого аккаунта","learnqa-API","Mon Sep 15 20:08:44 UTC 2025","broken","Mon Sep 15 20:09:14 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","0","8. [HEAD] Получить только заголовки запроса","challenges-API","Mon Sep 15 20:10:15 UTC 2025","skipped","Mon Sep 15 20:10:15 UTC 2025","","tests/API/challenges.spec.ts","",""
"","0","12. [POST] Создать todo. Слишком длинный description.","challenges-API","Mon Sep 15 20:10:15 UTC 2025","skipped","Mon Sep 15 20:10:15 UTC 2025","","tests/API/challenges.spec.ts","",""
"","30009","Запрещено удаление аккаунта","learnqa-API","Mon Sep 15 20:08:45 UTC 2025","broken","Mon Sep 15 20:09:15 UTC 2025","Неавторизованный пользователь","tests/API/user.spec.ts","",""
"","8257","Проверить развернутое меню для неавторизованного пользователя","rutube-unauth-UI","Mon Sep 15 20:05:43 UTC 2025","failed","Mon Sep 15 20:05:52 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","30001","Получить userId после логина","learnqa-API","Mon Sep 15 20:07:43 UTC 2025","broken","Mon Sep 15 20:08:13 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","0","5. [GET] Получить todo по id","challenges-API","Mon Sep 15 20:10:15 UTC 2025","skipped","Mon Sep 15 20:10:15 UTC 2025","","tests/API/challenges.spec.ts","",""
"","60078","2. [GET] Получить список challenges","challenges-API","Mon Sep 15 20:09:15 UTC 2025","broken","Mon Sep 15 20:10:15 UTC 2025","","tests/API/challenges.spec.ts","",""
"","1","13. [POST] Создать todo. Граничные значения title и description.","challenges-API","Mon Sep 15 20:10:15 UTC 2025","skipped","Mon Sep 15 20:10:15 UTC 2025","","tests/API/challenges.spec.ts","",""
"","8228","Проверить модальное окно авторизации для неавторизованного пользователя","rutube-unauth-UI","Mon Sep 15 20:05:43 UTC 2025","failed","Mon Sep 15 20:05:52 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","8220","Проверить лейаут таба - Команда R","rutube-unauth-UI","Mon Sep 15 20:05:07 UTC 2025","failed","Mon Sep 15 20:05:15 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
