"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60088","2. [GET] Получить список challenges","challenges-API","Sat Sep 20 04:37:19 UTC 2025","broken","Sat Sep 20 04:38:19 UTC 2025","","tests/API/challenges.spec.ts","",""
"","30002","Получить инфо о User по Id","learnqa-API","Sat Sep 20 04:35:47 UTC 2025","broken","Sat Sep 20 04:36:17 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","0","15. [POST] Создать todo. Лишнее свойство в объекте todo.","challenges-API","Sat Sep 20 04:38:19 UTC 2025","skipped","Sat Sep 20 04:38:19 UTC 2025","","tests/API/challenges.spec.ts","",""
"","30001","[GET] Hello выводит переданный name","learnqa-API","Sat Sep 20 04:34:44 UTC 2025","broken","Sat Sep 20 04:35:14 UTC 2025","","tests/API/hello.spec.ts","",""
"","0","Проверить доступность элементов хедера для авторизованного пользователя","rutube-auth-UI","Sat Sep 20 04:38:19 UTC 2025","skipped","Sat Sep 20 04:38:19 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","0","11. [POST] Создать todo. Слишком длинный title.","challenges-API","Sat Sep 20 04:38:19 UTC 2025","skipped","Sat Sep 20 04:38:19 UTC 2025","","tests/API/challenges.spec.ts","",""
"","8304","Проверить список добавления контента для неавторизованного пользователя","rutube-unauth-UI","Sat Sep 20 04:33:28 UTC 2025","failed","Sat Sep 20 04:33:37 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","0","13. [POST] Создать todo. Граничные значения title и description.","challenges-API","Sat Sep 20 04:38:19 UTC 2025","skipped","Sat Sep 20 04:38:19 UTC 2025","","tests/API/challenges.spec.ts","",""
"","30003","Получить userId после логина","learnqa-API","Sat Sep 20 04:35:46 UTC 2025","broken","Sat Sep 20 04:36:16 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","30004","[GET] Hello c пустым name","learnqa-API","Sat Sep 20 04:34:45 UTC 2025","broken","Sat Sep 20 04:35:15 UTC 2025","","tests/API/hello.spec.ts","",""
"","8317","Проверить лейаут категорий","rutube-unauth-UI","Sat Sep 20 04:32:33 UTC 2025","failed","Sat Sep 20 04:32:41 UTC 2025","","tests/UI/unauthorized/categories-page.spec.ts","",""
"","0","14. [POST] Создать todo. Слишком длинный content.","challenges-API","Sat Sep 20 04:38:19 UTC 2025","skipped","Sat Sep 20 04:38:19 UTC 2025","","tests/API/challenges.spec.ts","",""
"","0","Проверить доступность контента для авторизованного пользователя","rutube-auth-UI","Sat Sep 20 04:38:19 UTC 2025","skipped","Sat Sep 20 04:38:19 UTC 2025","","tests/UI/authorized/subscriptions-page.spec.ts","",""
"","1","3. [GET] Получить список todo","challenges-API","Sat Sep 20 04:38:19 UTC 2025","skipped","Sat Sep 20 04:38:19 UTC 2025","","tests/API/challenges.spec.ts","",""
"","8289","Проверить лейаут таба - Команда R","rutube-unauth-UI","Sat Sep 20 04:33:10 UTC 2025","failed","Sat Sep 20 04:33:18 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","8246","Проверить попап уведомлений для неавторизованного пользователя","rutube-unauth-UI","Sat Sep 20 04:33:46 UTC 2025","failed","Sat Sep 20 04:33:54 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","30002","[GET] Hello без name","learnqa-API","Sat Sep 20 04:34:45 UTC 2025","broken","Sat Sep 20 04:35:15 UTC 2025","","tests/API/hello.spec.ts","",""
"","8323","Проверить модальное окно авторизации для неавторизованного пользователя","rutube-unauth-UI","Sat Sep 20 04:33:47 UTC 2025","failed","Sat Sep 20 04:33:55 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","8242","Проверить лейаут таба - Правила","rutube-unauth-UI","Sat Sep 20 04:33:10 UTC 2025","failed","Sat Sep 20 04:33:18 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","0","10. [POST] Создать todo. Неверный тип doneStatus.","challenges-API","Sat Sep 20 04:38:19 UTC 2025","skipped","Sat Sep 20 04:38:19 UTC 2025","","tests/API/challenges.spec.ts","",""
"","8296","Проверить лейаут таба - Главная","rutube-unauth-UI","Sat Sep 20 04:32:33 UTC 2025","failed","Sat Sep 20 04:32:41 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","0","8. [HEAD] Получить только заголовки запроса","challenges-API","Sat Sep 20 04:38:19 UTC 2025","skipped","Sat Sep 20 04:38:19 UTC 2025","","tests/API/challenges.spec.ts","",""
