"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8289","Проверить font-size кнопки ""Вход и регистрация""","rutube-unauth-UI","Wed Sep 17 20:11:31 UTC 2025","failed","Wed Sep 17 20:11:40 UTC 2025","","tests/UI/unauthorized/main-page.spec.ts","",""
"","8245","Проверить боковое меню для неавторизованного пользователя","rutube-unauth-UI","Wed Sep 17 20:10:37 UTC 2025","failed","Wed Sep 17 20:10:45 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","30011","Получить userId после логина","learnqa-API","Wed Sep 17 20:13:13 UTC 2025","broken","Wed Sep 17 20:13:43 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","30007","Запрещено удаление аккаунта","learnqa-API","Wed Sep 17 20:14:15 UTC 2025","broken","Wed Sep 17 20:14:45 UTC 2025","Неавторизованный пользователь","tests/API/user.spec.ts","",""
"","1","11. [POST] Создать todo. Слишком длинный title.","challenges-API","Wed Sep 17 20:15:45 UTC 2025","skipped","Wed Sep 17 20:15:45 UTC 2025","","tests/API/challenges.spec.ts","",""
"","0","15. [POST] Создать todo. Лишнее свойство в объекте todo.","challenges-API","Wed Sep 17 20:15:45 UTC 2025","skipped","Wed Sep 17 20:15:45 UTC 2025","","tests/API/challenges.spec.ts","",""
"","8281","Проверить лейаут таба - Главная","rutube-unauth-UI","Wed Sep 17 20:09:59 UTC 2025","failed","Wed Sep 17 20:10:08 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","0","Проверить доступность элементов развернутого меню для авторизованного пользователя","rutube-auth-UI","Wed Sep 17 20:15:45 UTC 2025","skipped","Wed Sep 17 20:15:45 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","8248","Проверить лейаут таба - Правила","rutube-unauth-UI","Wed Sep 17 20:10:36 UTC 2025","failed","Wed Sep 17 20:10:44 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","8268","Проверить развернутое меню для неавторизованного пользователя","rutube-unauth-UI","Wed Sep 17 20:11:13 UTC 2025","failed","Wed Sep 17 20:11:22 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","30015","Запрещено удаление чужого аккаунта","learnqa-API","Wed Sep 17 20:14:14 UTC 2025","broken","Wed Sep 17 20:14:44 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","8270","Проверить лейаут таба - Команда R","rutube-unauth-UI","Wed Sep 17 20:10:36 UTC 2025","failed","Wed Sep 17 20:10:45 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","30002","[GET] Hello выводит переданный name","learnqa-API","Wed Sep 17 20:12:11 UTC 2025","broken","Wed Sep 17 20:12:41 UTC 2025","","tests/API/hello.spec.ts","",""
"","0","9. [POST] Создать todo c валидными данными","challenges-API","Wed Sep 17 20:15:45 UTC 2025","skipped","Wed Sep 17 20:15:45 UTC 2025","","tests/API/challenges.spec.ts","",""
"","8236","Проверить лейаут таба - Монетизация","rutube-unauth-UI","Wed Sep 17 20:10:18 UTC 2025","failed","Wed Sep 17 20:10:26 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","1","14. [POST] Создать todo. Слишком длинный content.","challenges-API","Wed Sep 17 20:15:45 UTC 2025","skipped","Wed Sep 17 20:15:45 UTC 2025","","tests/API/challenges.spec.ts","",""
"","0","8. [HEAD] Получить только заголовки запроса","challenges-API","Wed Sep 17 20:15:45 UTC 2025","skipped","Wed Sep 17 20:15:45 UTC 2025","","tests/API/challenges.spec.ts","",""
"","0","Проверить доступность элементов попапа уведомлений для авторизованного пользователя","rutube-auth-UI","Wed Sep 17 20:15:45 UTC 2025","skipped","Wed Sep 17 20:15:45 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","8248","Проверить модальное окно авторизации для неавторизованного пользователя","rutube-unauth-UI","Wed Sep 17 20:11:13 UTC 2025","failed","Wed Sep 17 20:11:21 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","30003","[GET] Hello c пустым name","learnqa-API","Wed Sep 17 20:12:12 UTC 2025","broken","Wed Sep 17 20:12:42 UTC 2025","","tests/API/hello.spec.ts","",""
"","8236","Проверить попап уведомлений для неавторизованного пользователя","rutube-unauth-UI","Wed Sep 17 20:11:13 UTC 2025","failed","Wed Sep 17 20:11:21 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","0","13. [POST] Создать todo. Граничные значения title и description.","challenges-API","Wed Sep 17 20:15:45 UTC 2025","skipped","Wed Sep 17 20:15:45 UTC 2025","","tests/API/challenges.spec.ts","",""
"","8231","Проверить хедер для неавторизованного пользователя","rutube-unauth-UI","Wed Sep 17 20:10:55 UTC 2025","failed","Wed Sep 17 20:11:03 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","30003","Обновить данные своего аккаунта","learnqa-API","Wed Sep 17 20:13:13 UTC 2025","broken","Wed Sep 17 20:13:43 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","0","12. [POST] Создать todo. Слишком длинный description.","challenges-API","Wed Sep 17 20:15:45 UTC 2025","skipped","Wed Sep 17 20:15:45 UTC 2025","","tests/API/challenges.spec.ts","",""
"","0","5. [GET] Получить todo по id","challenges-API","Wed Sep 17 20:15:45 UTC 2025","skipped","Wed Sep 17 20:15:45 UTC 2025","","tests/API/challenges.spec.ts","",""
"","0","7. [GET] Получить список выполненных заданий","challenges-API","Wed Sep 17 20:15:45 UTC 2025","skipped","Wed Sep 17 20:15:45 UTC 2025","","tests/API/challenges.spec.ts","",""
"","8494","Аутентификация","auth","Wed Sep 17 20:09:59 UTC 2025","failed","Wed Sep 17 20:10:08 UTC 2025","","tests/UI/auth.spec.ts","",""
"","30002","Получить инфо о User по Id","learnqa-API","Wed Sep 17 20:13:13 UTC 2025","broken","Wed Sep 17 20:13:43 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","8222","Проверить лейаут таба - Как развивать канал","rutube-unauth-UI","Wed Sep 17 20:10:18 UTC 2025","failed","Wed Sep 17 20:10:26 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","8246","Проверить лейаут таба - Первые шаги","rutube-unauth-UI","Wed Sep 17 20:10:18 UTC 2025","failed","Wed Sep 17 20:10:26 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","1","4. [GET] Получить список todo. Ошибка в end point.","challenges-API","Wed Sep 17 20:15:45 UTC 2025","skipped","Wed Sep 17 20:15:45 UTC 2025","","tests/API/challenges.spec.ts","",""
"","60084","2. [GET] Получить список challenges","challenges-API","Wed Sep 17 20:14:45 UTC 2025","broken","Wed Sep 17 20:15:45 UTC 2025","","tests/API/challenges.spec.ts","",""
"","0","10. [POST] Создать todo. Неверный тип doneStatus.","challenges-API","Wed Sep 17 20:15:45 UTC 2025","skipped","Wed Sep 17 20:15:45 UTC 2025","","tests/API/challenges.spec.ts","",""
"","0","6. [GET] Получить todo по id. Не существует id.","challenges-API","Wed Sep 17 20:15:45 UTC 2025","skipped","Wed Sep 17 20:15:45 UTC 2025","","tests/API/challenges.spec.ts","",""
"","1","Проверить доступность элементов хедера для авторизованного пользователя","rutube-auth-UI","Wed Sep 17 20:15:45 UTC 2025","skipped","Wed Sep 17 20:15:45 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","8247","Проверить список добавления контента для неавторизованного пользователя","rutube-unauth-UI","Wed Sep 17 20:10:55 UTC 2025","failed","Wed Sep 17 20:11:03 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","0","Проверить доступность элементов меню пользователя в хедере для авторизованного пользователя","rutube-auth-UI","Wed Sep 17 20:15:45 UTC 2025","skipped","Wed Sep 17 20:15:45 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
