"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8757","Проверить доступность элементов попапа уведомлений для авторизованного пользователя","authorized","Thu Aug 21 13:18:15 UTC 2025","passed","Thu Aug 21 13:18:23 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","747","[GET] Hello выводит переданный name","learn-qa-API","Thu Aug 21 13:17:53 UTC 2025","passed","Thu Aug 21 13:17:54 UTC 2025","","tests/API/hello.spec.ts","",""
"","8060","Проверить лейаут таба - Первые шаги","unauthorized","Thu Aug 21 13:17:06 UTC 2025","passed","Thu Aug 21 13:17:14 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","1299","Получить todo по id. Не существует id","challenges-API","Thu Aug 21 13:18:11 UTC 2025","passed","Thu Aug 21 13:18:12 UTC 2025","","tests/API/chalenger.spec.ts","",""
"","7473","Проверить хедер для неавторизованного пользователя","unauthorized","Thu Aug 21 13:17:28 UTC 2025","passed","Thu Aug 21 13:17:36 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","1317","Получить todo по id","challenges-API","Thu Aug 21 13:18:10 UTC 2025","passed","Thu Aug 21 13:18:11 UTC 2025","","tests/API/chalenger.spec.ts","",""
"","7829","Проверить боковое меню для неавторизованного пользователя","unauthorized","Thu Aug 21 13:17:28 UTC 2025","passed","Thu Aug 21 13:17:35 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","8187","Проверить попап уведомлений для неавторизованного пользователя","unauthorized","Thu Aug 21 13:17:36 UTC 2025","passed","Thu Aug 21 13:17:44 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","1537","Получить список todo","challenges-API","Thu Aug 21 13:18:07 UTC 2025","passed","Thu Aug 21 13:18:08 UTC 2025","","tests/API/chalenger.spec.ts","",""
"","18501","Аутентификация","auth","Thu Aug 21 13:17:00 UTC 2025","passed","Thu Aug 21 13:17:18 UTC 2025","","tests/UI/auth.spec.ts","",""
"","7967","Проверить доступность элементов хедера для авторизованного пользователя","authorized","Thu Aug 21 13:18:14 UTC 2025","passed","Thu Aug 21 13:18:22 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","553","[GET] Hello без name","learn-qa-API","Thu Aug 21 13:17:54 UTC 2025","passed","Thu Aug 21 13:17:54 UTC 2025","","tests/API/hello.spec.ts","",""
"","1242","Запрещено удаление аккаунта","learn-qa-API","Thu Aug 21 13:18:02 UTC 2025","passed","Thu Aug 21 13:18:03 UTC 2025","Неавторизованный пользователь","tests/API/user.spec.ts","",""
"","9704","Проверить модальное окно авторизации для неавторизованного пользователя","unauthorized","Thu Aug 21 13:17:40 UTC 2025","passed","Thu Aug 21 13:17:49 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","1655","Получить список challenger","challenges-API","Thu Aug 21 13:18:04 UTC 2025","passed","Thu Aug 21 13:18:05 UTC 2025","","tests/API/chalenger.spec.ts","",""
"","4666","Получить инфо о User по Id","learn-qa-API","Thu Aug 21 13:17:57 UTC 2025","passed","Thu Aug 21 13:18:02 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","676","[GET] Hello c пустым name","learn-qa-API","Thu Aug 21 13:17:54 UTC 2025","passed","Thu Aug 21 13:17:55 UTC 2025","","tests/API/hello.spec.ts","",""
"","7632","Проверить развернутое меню для неавторизованного пользователя","unauthorized","Thu Aug 21 13:17:44 UTC 2025","passed","Thu Aug 21 13:17:51 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","4002","Запрещено удаление чужого аккаунта","learn-qa-API","Thu Aug 21 13:17:59 UTC 2025","passed","Thu Aug 21 13:18:03 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","5426","Проверить лейаут таба - Команда R","unauthorized","Thu Aug 21 13:17:27 UTC 2025","passed","Thu Aug 21 13:17:32 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","1289","Получить список todo. Ошибка в endpoint","challenges-API","Thu Aug 21 13:18:08 UTC 2025","passed","Thu Aug 21 13:18:10 UTC 2025","","tests/API/chalenger.spec.ts","",""
"","7547","Проверить табы категорий для неавторизованного пользователя","unauthorized","Thu Aug 21 13:17:32 UTC 2025","passed","Thu Aug 21 13:17:40 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","5880","Проверить лейаут таба - Главная","unauthorized","Thu Aug 21 13:17:00 UTC 2025","passed","Thu Aug 21 13:17:06 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","8078","Проверить доступность контента для авторизованного пользователя","authorized","Thu Aug 21 13:18:23 UTC 2025","passed","Thu Aug 21 13:18:32 UTC 2025","","tests/UI/authorized/subscriptions-page.spec.ts","",""
"","6937","Проверить доступность контента для неавторизованного пользователя","unauthorized","Thu Aug 21 13:17:51 UTC 2025","passed","Thu Aug 21 13:17:58 UTC 2025","","tests/UI/unauthorized/subscriptions-page.spec.ts","",""
"","3746","Получить userId после логина","learn-qa-API","Thu Aug 21 13:17:55 UTC 2025","passed","Thu Aug 21 13:17:59 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","13001","Проверить лейаут категорий","unauthorized","Thu Aug 21 13:17:13 UTC 2025","failed","Thu Aug 21 13:17:26 UTC 2025","","tests/UI/unauthorized/categories-page.spec.ts","",""
"","7435","Проверить лейаут таба - Как развивать канал","unauthorized","Thu Aug 21 13:17:14 UTC 2025","passed","Thu Aug 21 13:17:21 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","9722","Проверить доступность элементов развернутого меню для авторизованного пользователя","authorized","Thu Aug 21 13:18:14 UTC 2025","passed","Thu Aug 21 13:18:24 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","7068","Проверить font-size кнопки ""Вход и регистрация""","unauthorized","Thu Aug 21 13:17:49 UTC 2025","passed","Thu Aug 21 13:17:57 UTC 2025","","tests/UI/unauthorized/main-page.spec.ts","",""
"","8349","Переключить тему с темной на светлую","unauthorized","Thu Aug 21 13:17:44 UTC 2025","passed","Thu Aug 21 13:17:52 UTC 2025","","tests/UI/unauthorized/main-page.spec.ts","",""
"","8053","Проверить список добавления контента для неавторизованного пользователя","unauthorized","Thu Aug 21 13:17:36 UTC 2025","passed","Thu Aug 21 13:17:44 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","6251","Проверить доступность элементов меню пользователя в хедере для авторизованного пользователя","authorized","Thu Aug 21 13:18:23 UTC 2025","passed","Thu Aug 21 13:18:29 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","7401","Проверить лейаут таба - Монетизация","unauthorized","Thu Aug 21 13:17:19 UTC 2025","passed","Thu Aug 21 13:17:27 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","6639","Проверить лейаут таба - Правила","unauthorized","Thu Aug 21 13:17:21 UTC 2025","passed","Thu Aug 21 13:17:28 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","5531","Обновить данные своего аккаунта","learn-qa-API","Thu Aug 21 13:17:59 UTC 2025","passed","Thu Aug 21 13:18:05 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
