"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11453","Проверить модальное окно авторизации для неавторизованного пользователя","unauthorized","Wed Aug 20 07:21:41 UTC 2025","passed","Wed Aug 20 07:21:52 UTC 2025","Доступность элементов","UI/unauthorized/main-page.spec.ts","",""
"","5855","Проверить лейаут таба - Главная","unauthorized","Wed Aug 20 07:21:08 UTC 2025","passed","Wed Aug 20 07:21:14 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","7334","Проверить хедер для неавторизованного пользователя","unauthorized","Wed Aug 20 07:21:32 UTC 2025","passed","Wed Aug 20 07:21:39 UTC 2025","Доступность элементов","UI/unauthorized/main-page.spec.ts","",""
"","7085","Проверить табы категорий для неавторизованного пользователя","unauthorized","Wed Aug 20 07:21:34 UTC 2025","passed","Wed Aug 20 07:21:41 UTC 2025","Доступность элементов","UI/unauthorized/main-page.spec.ts","",""
"","9028","Проверить попап уведомлений для неавторизованного пользователя","unauthorized","Wed Aug 20 07:21:39 UTC 2025","passed","Wed Aug 20 07:21:48 UTC 2025","Доступность элементов","UI/unauthorized/main-page.spec.ts","",""
"","6910","Проверить лейаут таба - Монетизация","unauthorized","Wed Aug 20 07:21:22 UTC 2025","passed","Wed Aug 20 07:21:29 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","3777","Получить userId после логина","API","Wed Aug 20 07:21:59 UTC 2025","passed","Wed Aug 20 07:22:03 UTC 2025","Авторизованный пользователь","API/user.spec.ts","",""
"","6886","Проверить доступность элементов меню пользователя в хедере для авторизованного пользователя","authorized","Wed Aug 20 07:22:34 UTC 2025","passed","Wed Aug 20 07:22:41 UTC 2025","","UI/authorized/main-page.spec.ts","",""
"","683","[GET] Hello c пустым name","API","Wed Aug 20 07:21:58 UTC 2025","passed","Wed Aug 20 07:21:59 UTC 2025","","API/hello.spec.ts","",""
"","540","[GET] Hello без name","API","Wed Aug 20 07:21:57 UTC 2025","passed","Wed Aug 20 07:21:58 UTC 2025","","API/hello.spec.ts","",""
"","7499","Проверить лейаут таба - Как развивать канал","unauthorized","Wed Aug 20 07:21:17 UTC 2025","passed","Wed Aug 20 07:21:25 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","16632","Аутентификация","auth","Wed Aug 20 07:21:08 UTC 2025","passed","Wed Aug 20 07:21:25 UTC 2025","","UI/auth.spec.ts","",""
"","7855","Проверить лейаут таба - Первые шаги","unauthorized","Wed Aug 20 07:21:14 UTC 2025","passed","Wed Aug 20 07:21:22 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","7633","Проверить лейаут таба - Команда R","unauthorized","Wed Aug 20 07:21:26 UTC 2025","passed","Wed Aug 20 07:21:33 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","8721","Проверить список добавления контента для неавторизованного пользователя","unauthorized","Wed Aug 20 07:21:37 UTC 2025","passed","Wed Aug 20 07:21:45 UTC 2025","Доступность элементов","UI/unauthorized/main-page.spec.ts","",""
"","1242","Запрещено удаление аккаунта","API","Wed Aug 20 07:22:08 UTC 2025","passed","Wed Aug 20 07:22:09 UTC 2025","Неавторизованный пользователь","API/user.spec.ts","",""
"","8566","Проверить лейаут категорий","unauthorized","Wed Aug 20 07:21:08 UTC 2025","passed","Wed Aug 20 07:21:17 UTC 2025","","UI/unauthorized/categories-page.spec.ts","",""
"","4289","Запрещено удаление чужого аккаунта","API","Wed Aug 20 07:22:05 UTC 2025","passed","Wed Aug 20 07:22:09 UTC 2025","Авторизованный пользователь","API/user.spec.ts","",""
"","7837","Проверить доступность контента для авторизованного пользователя","authorized","Wed Aug 20 07:22:34 UTC 2025","passed","Wed Aug 20 07:22:42 UTC 2025","","UI/authorized/subscriptions-page.spec.ts","",""
"","7577","Проверить доступность контента для неавторизованного пользователя","unauthorized","Wed Aug 20 07:21:52 UTC 2025","passed","Wed Aug 20 07:22:00 UTC 2025","","UI/unauthorized/subscriptions-page.spec.ts","",""
"","5184","Обновить данные своего аккаунта","API","Wed Aug 20 07:22:03 UTC 2025","passed","Wed Aug 20 07:22:08 UTC 2025","Авторизованный пользователь","API/user.spec.ts","",""
"","7509","Проверить боковое меню для неавторизованного пользователя","unauthorized","Wed Aug 20 07:21:29 UTC 2025","passed","Wed Aug 20 07:21:37 UTC 2025","Доступность элементов","UI/unauthorized/main-page.spec.ts","",""
"","7193","Проверить лейаут таба - Правила","unauthorized","Wed Aug 20 07:21:25 UTC 2025","passed","Wed Aug 20 07:21:32 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","7580","Переключить тему с темной на светлую","unauthorized","Wed Aug 20 07:21:48 UTC 2025","passed","Wed Aug 20 07:21:56 UTC 2025","","UI/unauthorized/main-page.spec.ts","",""
"","9044","Проверить доступность элементов хедера для авторизованного пользователя","authorized","Wed Aug 20 07:22:25 UTC 2025","passed","Wed Aug 20 07:22:34 UTC 2025","","UI/authorized/main-page.spec.ts","",""
"","25171","Проверить доступность элементов развернутого меню для авторизованного пользователя","authorized","Wed Aug 20 07:22:25 UTC 2025","passed","Wed Aug 20 07:22:50 UTC 2025","","UI/authorized/main-page.spec.ts","",""
"","7568","Проверить развернутое меню для неавторизованного пользователя","unauthorized","Wed Aug 20 07:22:16 UTC 2025","passed","Wed Aug 20 07:22:24 UTC 2025","Доступность элементов","UI/unauthorized/main-page.spec.ts","",""
"","758","[GET] Hello выводит переданный name","API","Wed Aug 20 07:21:57 UTC 2025","passed","Wed Aug 20 07:21:57 UTC 2025","","API/hello.spec.ts","",""
"","4150","Получить инфо о User по Id","API","Wed Aug 20 07:22:00 UTC 2025","passed","Wed Aug 20 07:22:05 UTC 2025","Авторизованный пользователь","API/user.spec.ts","",""
"","8326","Проверить доступность элементов попапа уведомлений для авторизованного пользователя","authorized","Wed Aug 20 07:22:25 UTC 2025","passed","Wed Aug 20 07:22:34 UTC 2025","","UI/authorized/main-page.spec.ts","",""
